timestamp,load_MW,temp_C,humidity,wind_speed,hour,day_of_week,is_weekend,zone_id
2025-11-21 22:00:00,651.8634025237784,16.5,79,0.6,22,4,False,Zone_A
2025-11-21 23:00:00,708.8784619603136,15.9,81,1.8,23,4,False,Zone_A
2025-11-22 00:00:00,754.9832006621664,14.8,86,2.9,0,5,True,Zone_A
2025-11-22 01:00:00,733.587151258358,14.4,87,2.7,1,5,True,Zone_A
2025-11-22 02:00:00,779.2895893546386,14.6,87,4.0,2,5,True,Zone_A
2025-11-22 03:00:00,840.0304362242272,16.9,75,4.8,3,5,True,Zone_A
2025-11-22 04:00:00,897.3033093602446,20.0,63,3.7,4,5,True,Zone_A
2025-11-22 05:00:00,927.1915830257659,22.9,51,4.5,5,5,True,Zone_A
2025-11-22 06:00:00,966.0088364100028,24.6,38,5.6,6,5,True,Zone_A
2025-11-22 07:00:00,988.3781731890167,25.8,33,5.5,7,5,True,Zone_A
2025-11-22 08:00:00,988.8709516793542,26.2,30,6.3,8,5,True,Zone_A
2025-11-22 09:00:00,1000.5436385746981,26.3,29,7.2,9,5,True,Zone_A
2025-11-22 10:00:00,966.8140688437119,26.0,28,7.7,10,5,True,Zone_A
2025-11-22 11:00:00,908.8572643949359,25.2,29,6.6,11,5,True,Zone_A
2025-11-22 12:00:00,848.443418093389,23.2,41,2.6,12,5,True,Zone_A
2025-11-22 13:00:00,797.6024658437669,22.4,43,1.6,13,5,True,Zone_A
2025-11-22 14:00:00,791.550515078303,21.6,46,1.6,14,5,True,Zone_A
2025-11-22 15:00:00,751.7117960849498,21.0,48,1.3,15,5,True,Zone_A
2025-11-22 16:00:00,713.2373905743347,20.1,51,1.3,16,5,True,Zone_A
2025-11-22 17:00:00,717.6303225519029,19.2,54,1.4,17,5,True,Zone_A
2025-11-22 18:00:00,664.011393964836,18.4,60,0.9,18,5,True,Zone_A
2025-11-22 19:00:00,677.4623615776461,16.9,65,2.2,19,5,True,Zone_A
2025-11-22 20:00:00,669.990158564539,16.1,69,2.5,20,5,True,Zone_A
2025-11-22 21:00:00,650.1085127497381,15.6,71,0.8,21,5,True,Zone_A
2025-11-22 22:00:00,678.6110585644395,14.7,75,2.1,22,5,True,Zone_A
2025-11-22 23:00:00,718.2642801547157,13.9,78,3.0,23,5,True,Zone_A
2025-11-23 00:00:00,687.8047368082589,13.4,83,3.0,0,6,True,Zone_A
2025-11-23 01:00:00,737.4688183663726,13.4,83,1.8,1,6,True,Zone_A
2025-11-23 02:00:00,765.8961513675513,13.6,83,2.2,2,6,True,Zone_A
2025-11-23 03:00:00,825.2951902949148,15.9,70,2.9,3,6,True,Zone_A
2025-11-23 04:00:00,855.017495273626,19.1,58,2.0,4,6,True,Zone_A
2025-11-23 05:00:00,914.1086940688508,22.0,47,1.8,5,6,True,Zone_A
2025-11-23 06:00:00,953.4177925357784,24.0,39,2.7,6,6,True,Zone_A
2025-11-23 07:00:00,988.2546372075528,25.6,30,5.2,7,6,True,Zone_A
2025-11-23 08:00:00,1009.028790005499,26.0,28,6.8,8,6,True,Zone_A
2025-11-23 09:00:00,950.7539116223595,26.0,28,7.2,9,6,True,Zone_A
2025-11-23 10:00:00,928.6651080021919,25.5,30,7.6,10,6,True,Zone_A
2025-11-23 11:00:00,880.3414246276716,24.6,33,7.2,11,6,True,Zone_A
2025-11-23 12:00:00,842.9343811571551,22.6,45,3.6,12,6,True,Zone_A
2025-11-23 13:00:00,825.0782545275229,21.6,48,3.7,13,6,True,Zone_A
2025-11-23 14:00:00,746.6162260470053,20.5,53,3.4,14,6,True,Zone_A
2025-11-23 15:00:00,732.4592526262884,19.5,56,2.4,15,6,True,Zone_A
2025-11-23 16:00:00,684.3073668998786,18.5,61,2.9,16,6,True,Zone_A
2025-11-23 17:00:00,652.7614839502164,17.7,63,2.7,17,6,True,Zone_A
2025-11-23 18:00:00,635.2010295193552,17.1,67,3.2,18,6,True,Zone_A
2025-11-23 19:00:00,656.1018240189956,16.2,70,2.6,19,6,True,Zone_A
2025-11-23 20:00:00,645.3502050520422,15.6,71,1.9,20,6,True,Zone_A
2025-11-23 21:00:00,666.7629528140011,14.6,75,2.7,21,6,True,Zone_A
2025-11-23 22:00:00,636.0922174582298,13.9,78,2.8,22,6,True,Zone_A
2025-11-23 23:00:00,702.3253878319167,13.3,81,2.7,23,6,True,Zone_A
2025-11-24 00:00:00,699.1757635522574,12.5,88,3.6,0,0,False,Zone_A
2025-11-24 01:00:00,668.8788986044327,12.2,88,2.7,1,0,False,Zone_A
2025-11-24 02:00:00,754.3442175161505,12.6,88,3.2,2,0,False,Zone_A
2025-11-24 03:00:00,805.3946802915439,14.7,77,3.6,3,0,False,Zone_A
2025-11-24 04:00:00,864.4279222808826,17.6,64,2.4,4,0,False,Zone_A
2025-11-24 05:00:00,863.1027799260493,20.5,53,1.9,5,0,False,Zone_A
2025-11-24 06:00:00,948.3859988182217,22.8,43,3.7,6,0,False,Zone_A
2025-11-24 07:00:00,969.8415423955889,24.0,37,4.4,7,0,False,Zone_A
2025-11-24 08:00:00,992.3882235896815,24.8,33,5.1,8,0,False,Zone_A
2025-11-24 09:00:00,935.8205290605378,25.0,31,5.8,9,0,False,Zone_A
2025-11-24 10:00:00,911.830734671541,24.8,30,6.5,10,0,False,Zone_A
2025-11-24 11:00:00,886.0299038559593,23.9,32,5.6,11,0,False,Zone_A
2025-11-24 12:00:00,835.644282852806,21.9,44,3.4,12,0,False,Zone_A
2025-11-24 13:00:00,791.0776591570706,21.0,48,2.8,13,0,False,Zone_A
2025-11-24 14:00:00,705.3472028020984,20.0,49,2.1,14,0,False,Zone_A
2025-11-24 15:00:00,722.0594706936178,19.0,54,2.4,15,0,False,Zone_A
2025-11-24 16:00:00,685.5066866353131,18.0,56,2.5,16,0,False,Zone_A
2025-11-24 17:00:00,665.0057608499956,17.1,59,2.7,17,0,False,Zone_A
2025-11-24 18:00:00,643.9405468025906,16.4,63,2.7,18,0,False,Zone_A
2025-11-24 19:00:00,619.7964871825819,15.3,66,3.1,19,0,False,Zone_A
2025-11-24 20:00:00,669.3421271267268,14.2,70,4.2,20,0,False,Zone_A
2025-11-24 21:00:00,633.7104357364516,13.7,71,2.4,21,0,False,Zone_A
2025-11-24 22:00:00,611.1698539759547,12.9,75,2.5,22,0,False,Zone_A
2025-11-24 23:00:00,631.5307175092128,12.2,78,2.5,23,0,False,Zone_A
2025-11-25 00:00:00,712.4413109493781,11.6,83,3.3,0,1,False,Zone_A
2025-11-25 01:00:00,649.4839222003443,11.2,84,3.4,1,1,False,Zone_A
2025-11-25 02:00:00,721.7700441182537,11.6,82,4.2,2,1,False,Zone_A
2025-11-25 03:00:00,784.3124433826013,13.7,73,5.2,3,1,False,Zone_A
2025-11-25 04:00:00,841.4638027365544,16.6,60,3.4,4,1,False,Zone_A
2025-11-25 05:00:00,886.8351699427765,19.6,49,4.2,5,1,False,Zone_A
2025-11-25 06:00:00,923.7734084926781,22.0,42,6.4,6,1,False,Zone_A
2025-11-25 07:00:00,949.5020692475911,23.4,37,7.7,7,1,False,Zone_A
2025-11-25 08:00:00,948.8395013151301,24.0,35,8.1,8,1,False,Zone_A
2025-11-25 09:00:00,937.5416952762682,24.1,34,8.1,9,1,False,Zone_A
2025-11-25 10:00:00,902.0531546608411,23.8,33,8.5,10,1,False,Zone_A
2025-11-25 11:00:00,911.058418810249,23.0,34,8.2,11,1,False,Zone_A
2025-11-25 12:00:00,782.0258810459459,20.9,46,4.6,12,1,False,Zone_A
2025-11-25 13:00:00,776.4298696932127,20.2,45,4.9,13,1,False,Zone_A
2025-11-25 14:00:00,720.1141237916439,19.0,50,4.8,14,1,False,Zone_A
2025-11-25 15:00:00,718.7301364463896,17.9,55,4.7,15,1,False,Zone_A
2025-11-25 16:00:00,647.568751169928,16.9,60,4.6,16,1,False,Zone_A
2025-11-25 17:00:00,661.0447691451561,16.0,64,4.6,17,1,False,Zone_A
2025-11-25 18:00:00,629.1699900066853,15.4,68,4.3,18,1,False,Zone_A
2025-11-25 19:00:00,651.6621804462264,14.6,69,5.1,19,1,False,Zone_A
2025-11-25 20:00:00,603.5621294956537,13.9,71,5.0,20,1,False,Zone_A
2025-11-25 21:00:00,629.4401634187257,13.1,74,4.2,21,1,False,Zone_A
2025-11-25 22:00:00,648.2792288547021,12.6,76,2.5,22,1,False,Zone_A
2025-11-25 23:00:00,673.6603090349746,12.0,78,2.2,23,1,False,Zone_A
2025-11-26 00:00:00,644.1432103645847,11.5,85,3.1,0,2,False,Zone_A
2025-11-26 01:00:00,721.3239105019484,11.2,85,2.5,1,2,False,Zone_A
2025-11-26 02:00:00,745.387005837613,11.3,86,3.3,2,2,False,Zone_A
2025-11-26 03:00:00,734.3943917103854,13.4,75,3.4,3,2,False,Zone_A
2025-11-26 04:00:00,830.8454821531068,16.3,63,2.1,4,2,False,Zone_A
2025-11-26 05:00:00,916.2974601408969,19.2,52,1.8,5,2,False,Zone_A
2025-11-26 06:00:00,933.7633442283645,21.3,42,3.1,6,2,False,Zone_A
2025-11-26 07:00:00,920.3452341416754,23.0,35,3.4,7,2,False,Zone_A
2025-11-26 08:00:00,1011.7525215713205,23.7,31,3.8,8,2,False,Zone_A
2025-11-26 09:00:00,935.5296702559195,24.0,30,4.0,9,2,False,Zone_A
2025-11-26 10:00:00,910.9971456356096,23.8,30,4.7,10,2,False,Zone_A
2025-11-26 11:00:00,884.0062697832105,23.0,33,5.1,11,2,False,Zone_A
2025-11-26 12:00:00,790.8219851866404,20.6,46,3.8,12,2,False,Zone_A
2025-11-26 13:00:00,761.1356768224791,19.6,48,4.1,13,2,False,Zone_A
2025-11-26 14:00:00,728.242792648345,18.9,52,3.1,14,2,False,Zone_A
2025-11-26 15:00:00,703.4173757310884,18.3,52,2.8,15,2,False,Zone_A
2025-11-26 16:00:00,643.5588766415614,17.4,56,2.6,16,2,False,Zone_A
2025-11-26 17:00:00,655.9281831194708,16.8,58,1.1,17,2,False,Zone_A
2025-11-26 18:00:00,650.999263717894,16.7,60,0.2,18,2,False,Zone_A
2025-11-26 19:00:00,638.4428410295882,15.8,62,0.4,19,2,False,Zone_A
2025-11-26 20:00:00,637.7107907975453,15.0,65,0.6,20,2,False,Zone_A
2025-11-26 21:00:00,597.4226099476815,14.1,69,0.6,21,2,False,Zone_A
2025-11-26 22:00:00,632.6904330242388,13.2,72,0.6,22,2,False,Zone_A
2025-11-26 23:00:00,652.7601717479786,12.6,76,0.8,23,2,False,Zone_A
2025-11-27 00:00:00,700.6316942706244,12.1,79,0.8,0,3,False,Zone_A
2025-11-27 01:00:00,706.1969236730259,11.8,81,1.1,1,3,False,Zone_A
2025-11-27 02:00:00,738.6530884772576,11.8,83,1.7,2,3,False,Zone_A
2025-11-27 03:00:00,751.7602491484492,14.1,73,3.0,3,3,False,Zone_A
2025-11-27 04:00:00,840.2477137618572,17.2,60,2.1,4,3,False,Zone_A
2025-11-27 05:00:00,885.690274142048,20.0,48,2.8,5,3,False,Zone_A
2025-11-27 06:00:00,943.3922874937638,21.5,43,3.0,6,3,False,Zone_A
2025-11-27 07:00:00,950.508083745617,23.1,38,2.7,7,3,False,Zone_A
2025-11-27 08:00:00,951.0227479935057,24.0,34,1.9,8,3,False,Zone_A
2025-11-27 09:00:00,919.218563339304,24.5,32,2.4,9,3,False,Zone_A
2025-11-27 10:00:00,880.2696340534504,24.3,31,3.3,10,3,False,Zone_A
2025-11-27 11:00:00,918.214442079346,23.5,34,4.3,11,3,False,Zone_A
2025-11-27 12:00:00,801.3944407890923,21.2,48,3.9,12,3,False,Zone_A
2025-11-27 13:00:00,777.6949904028436,20.1,50,4.1,13,3,False,Zone_A
2025-11-27 14:00:00,769.3525617267525,19.1,57,3.8,14,3,False,Zone_A
2025-11-27 15:00:00,702.1811090361709,18.5,60,2.5,15,3,False,Zone_A
2025-11-27 16:00:00,664.2975396029148,17.5,65,2.8,16,3,False,Zone_A
2025-11-27 17:00:00,688.9293383495683,16.5,69,3.1,17,3,False,Zone_A
2025-11-27 18:00:00,614.7156747013646,15.8,73,3.1,18,3,False,Zone_A
2025-11-27 19:00:00,628.9371537389219,14.8,76,3.0,19,3,False,Zone_A
2025-11-27 20:00:00,642.6625411182541,14.2,77,3.1,20,3,False,Zone_A
2025-11-27 21:00:00,646.3814903315274,13.8,78,2.3,21,3,False,Zone_A
2025-11-27 22:00:00,630.4262041133752,13.0,82,3.2,22,3,False,Zone_A
2025-11-27 23:00:00,606.3636988052857,12.1,86,4.2,23,3,False,Zone_A
2025-11-28 00:00:00,681.5815225759713,11.8,88,3.1,0,4,False,Zone_A
2025-11-28 01:00:00,678.2422757812254,11.6,87,2.7,1,4,False,Zone_A
2025-11-28 02:00:00,774.2210566607598,11.8,86,3.6,2,4,False,Zone_A
2025-11-28 03:00:00,778.6020175507845,14.1,73,4.9,3,4,False,Zone_A
2025-11-28 04:00:00,839.2441853816324,16.6,62,3.9,4,4,False,Zone_A
2025-11-28 05:00:00,945.0533293049981,19.5,51,3.8,5,4,False,Zone_A
2025-11-28 06:00:00,918.0629697702826,22.0,42,4.6,6,4,False,Zone_A
2025-11-28 07:00:00,954.0831976794846,24.0,34,4.7,7,4,False,Zone_A
2025-11-28 08:00:00,941.865275366972,24.9,31,5.9,8,4,False,Zone_A
2025-11-28 09:00:00,949.2927154878752,25.5,29,6.7,9,4,False,Zone_A
2025-11-28 10:00:00,957.5840835721226,25.4,28,7.6,10,4,False,Zone_A
2025-11-28 11:00:00,908.0758662502013,24.5,32,7.6,11,4,False,Zone_A
2025-11-28 12:00:00,819.190114275039,21.5,49,3.1,12,4,False,Zone_A
2025-11-28 13:00:00,763.2196267624951,20.8,52,4.2,13,4,False,Zone_A
2025-11-28 14:00:00,767.7027776197988,19.9,55,4.7,14,4,False,Zone_A
2025-11-28 15:00:00,732.085047082486,19.0,59,4.9,15,4,False,Zone_A
2025-11-28 16:00:00,691.927375417763,18.1,62,5.0,16,4,False,Zone_A
2025-11-28 17:00:00,648.9423006995306,17.3,65,4.8,17,4,False,Zone_A
2025-11-28 18:00:00,621.7935613076794,16.5,71,4.4,18,4,False,Zone_A
2025-11-28 19:00:00,617.9348543000677,15.4,73,5.1,19,4,False,Zone_A
2025-11-28 20:00:00,622.9211346021228,15.0,73,5.2,20,4,False,Zone_A
2025-11-28 21:00:00,645.7717983356663,14.6,73,5.3,21,4,False,Zone_A
2025-11-28 22:00:00,665.3647635129356,14.3,73,5.7,22,4,False,Zone_A
2025-11-28 23:00:00,653.6626054420417,13.9,72,5.7,23,4,False,Zone_A
2025-11-29 00:00:00,681.4063378834453,13.2,76,5.9,0,5,True,Zone_A
2025-11-29 01:00:00,714.0018554390429,13.1,76,5.6,1,5,True,Zone_A
2025-11-29 02:00:00,753.4678185480122,13.3,75,5.4,2,5,True,Zone_A
2025-11-29 03:00:00,801.5204233853293,14.9,69,6.4,3,5,True,Zone_A
2025-11-29 04:00:00,837.50380158584,17.2,60,5.2,4,5,True,Zone_A
2025-11-29 05:00:00,893.0765481807441,20.1,48,5.5,5,5,True,Zone_A
2025-11-29 06:00:00,943.2000274196904,23.0,40,6.2,6,5,True,Zone_A
2025-11-29 07:00:00,960.882513403321,25.2,32,7.8,7,5,True,Zone_A
2025-11-29 08:00:00,967.9018575294084,26.0,30,10.5,8,5,True,Zone_A
2025-11-29 09:00:00,966.7062681114452,25.9,32,11.1,9,5,True,Zone_A
2025-11-29 10:00:00,913.58969255635,25.5,33,10.5,10,5,True,Zone_A
2025-11-29 11:00:00,890.521593592429,24.7,34,9.3,11,5,True,Zone_A
2025-11-29 12:00:00,825.4112395868242,22.5,46,4.4,12,5,True,Zone_A
2025-11-29 13:00:00,823.9200274659242,21.5,45,4.8,13,5,True,Zone_A
2025-11-29 14:00:00,707.2801587516597,20.5,47,5.0,14,5,True,Zone_A
2025-11-29 15:00:00,742.0607815410261,19.5,49,5.3,15,5,True,Zone_A
2025-11-29 16:00:00,719.3693521333852,18.4,51,5.5,16,5,True,Zone_A
2025-11-29 17:00:00,668.1774338269622,17.4,53,5.4,17,5,True,Zone_A
2025-11-29 18:00:00,637.0639440314403,16.5,59,5.3,18,5,True,Zone_A
2025-11-29 19:00:00,637.0642135131387,15.6,58,5.6,19,5,True,Zone_A
2025-11-29 20:00:00,615.8523808533095,14.6,58,5.3,20,5,True,Zone_A
2025-11-29 21:00:00,659.3158681572627,13.6,61,4.7,21,5,True,Zone_A
2025-11-29 22:00:00,623.8569584569905,13.0,62,4.4,22,5,True,Zone_A
2025-11-29 23:00:00,667.7298881187492,12.4,63,4.3,23,5,True,Zone_A
2025-11-30 00:00:00,661.0970204515917,11.9,71,4.6,0,6,True,Zone_A
2025-11-30 01:00:00,699.4542845064416,11.3,73,4.7,1,6,True,Zone_A
2025-11-30 02:00:00,711.3747403546822,11.7,71,5.2,2,6,True,Zone_A
2025-11-30 03:00:00,780.8988588382218,13.2,65,6.2,3,6,True,Zone_A
2025-11-30 04:00:00,828.001445997074,15.6,57,5.8,4,6,True,Zone_A
2025-11-30 05:00:00,895.996236819336,18.3,47,6.1,5,6,True,Zone_A
2025-11-30 06:00:00,900.3127394178537,21.1,37,7.9,6,6,True,Zone_A
2025-11-30 07:00:00,949.5607874450639,23.0,31,9.7,7,6,True,Zone_A
2025-11-30 08:00:00,937.4626330075596,23.7,30,12.1,8,6,True,Zone_A
2025-11-30 09:00:00,947.5117755581938,23.6,30,12.7,9,6,True,Zone_A
2025-11-30 10:00:00,924.5574641154496,23.5,30,12.8,10,6,True,Zone_A
2025-11-30 11:00:00,866.016332132351,22.7,31,10.4,11,6,True,Zone_A
2025-11-30 12:00:00,758.203001501712,20.5,38,5.9,12,6,True,Zone_A
2025-11-30 13:00:00,768.1849569124378,19.6,41,5.9,13,6,True,Zone_A
2025-11-30 14:00:00,751.2978991378495,18.1,46,5.4,14,6,True,Zone_A
2025-11-30 15:00:00,684.3388255190197,17.1,48,5.2,15,6,True,Zone_A
2025-11-30 16:00:00,653.5288451532092,16.4,48,5.7,16,6,True,Zone_A
2025-11-30 17:00:00,652.0174834618454,15.6,47,5.6,17,6,True,Zone_A
2025-11-30 18:00:00,597.2331149144969,15.1,49,4.7,18,6,True,Zone_A
2025-11-30 19:00:00,604.7941662607784,13.9,51,4.2,19,6,True,Zone_A
2025-11-30 20:00:00,597.0474475888208,12.9,55,4.0,20,6,True,Zone_A
2025-11-30 21:00:00,604.9663264682057,12.1,58,3.7,21,6,True,Zone_A
2025-11-30 22:00:00,670.1727594906092,11.7,61,2.7,22,6,True,Zone_A
2025-11-30 23:00:00,619.7531225100594,11.1,64,2.9,23,6,True,Zone_A
2025-12-01 00:00:00,645.6548997875989,10.6,73,1.5,0,0,False,Zone_A
2025-12-01 01:00:00,700.2366711322513,9.9,76,0.4,1,0,False,Zone_A
2025-12-01 02:00:00,704.4045515291165,9.8,77,1.4,2,0,False,Zone_A
2025-12-01 03:00:00,725.3014229570783,11.9,66,2.9,3,0,False,Zone_A
2025-12-01 04:00:00,807.5991671845388,14.9,55,1.4,4,0,False,Zone_A
2025-12-01 05:00:00,875.288347012533,17.8,45,1.8,5,0,False,Zone_A
2025-12-01 06:00:00,922.8479087867925,21.0,35,2.7,6,0,False,Zone_A
2025-12-01 07:00:00,937.843128002022,23.1,27,4.5,7,0,False,Zone_A
2025-12-01 08:00:00,954.1457856680523,24.1,24,5.5,8,0,False,Zone_A
2025-12-01 09:00:00,915.3328390417392,24.5,24,6.0,9,0,False,Zone_A
2025-12-01 10:00:00,944.0399308091618,24.1,26,6.1,10,0,False,Zone_A
2025-12-01 11:00:00,848.5612051909707,23.2,29,5.0,11,0,False,Zone_A
2025-12-01 12:00:00,791.8952999535924,20.6,41,2.7,12,0,False,Zone_A
2025-12-01 13:00:00,799.1688985581254,19.5,47,3.1,13,0,False,Zone_A
2025-12-01 14:00:00,733.8045082971566,18.8,50,1.9,14,0,False,Zone_A
2025-12-01 15:00:00,698.0566828858613,18.0,53,1.9,15,0,False,Zone_A
2025-12-01 16:00:00,715.4906775640341,17.1,56,2.4,16,0,False,Zone_A
2025-12-01 17:00:00,656.4590344826948,16.5,59,2.7,17,0,False,Zone_A
2025-12-01 18:00:00,641.0852042362479,16.1,61,2.3,18,0,False,Zone_A
2025-12-01 19:00:00,646.7394964243582,15.0,65,2.5,19,0,False,Zone_A
2025-12-01 20:00:00,617.510803543862,14.1,69,3.5,20,0,False,Zone_A
2025-12-01 21:00:00,614.0317092912,13.5,70,4.8,21,0,False,Zone_A
2025-12-01 22:00:00,694.0204726046463,13.4,69,3.1,22,0,False,Zone_A
2025-12-01 23:00:00,651.0057814338139,13.1,69,2.9,23,0,False,Zone_A
2025-12-02 00:00:00,708.4936357109982,12.9,73,2.3,0,1,False,Zone_A
2025-12-02 01:00:00,694.1879832585913,12.7,73,3.5,1,1,False,Zone_A
2025-12-02 02:00:00,757.795573769957,12.9,73,2.4,2,1,False,Zone_A
2025-12-02 03:00:00,850.3785796951574,15.1,61,2.9,3,1,False,Zone_A
2025-12-02 04:00:00,863.7256663299421,17.9,51,1.5,4,1,False,Zone_A
2025-12-02 05:00:00,909.7023065114086,20.8,42,2.0,5,1,False,Zone_A
2025-12-02 06:00:00,970.3993330938316,23.0,43,3.1,6,1,False,Zone_A
2025-12-02 07:00:00,969.2469240913856,24.5,44,2.6,7,1,False,Zone_A
2025-12-02 08:00:00,980.7193728088149,25.1,42,2.7,8,1,False,Zone_A
2025-12-02 09:00:00,930.2711289992691,25.5,40,4.0,9,1,False,Zone_A
2025-12-02 10:00:00,930.2421818736557,25.2,39,6.0,10,1,False,Zone_A
2025-12-02 11:00:00,906.2878829023749,24.2,43,8.0,11,1,False,Zone_A
2025-12-02 12:00:00,805.8005475542913,21.9,50,7.1,12,1,False,Zone_A
2025-12-02 13:00:00,778.4365062346661,20.9,50,5.5,13,1,False,Zone_A
2025-12-02 14:00:00,740.0572602430323,19.5,52,4.5,14,1,False,Zone_A
2025-12-02 15:00:00,737.0119223200417,18.5,56,4.3,15,1,False,Zone_A
2025-12-02 16:00:00,675.021344217288,18.0,56,2.4,16,1,False,Zone_A
2025-12-02 17:00:00,655.9971089554398,16.6,60,4.0,17,1,False,Zone_A
2025-12-02 18:00:00,662.2403067194172,15.8,65,3.5,18,1,False,Zone_A
2025-12-02 19:00:00,627.9154512114885,14.4,66,3.1,19,1,False,Zone_A
2025-12-02 20:00:00,568.6383953163134,13.4,66,4.8,20,1,False,Zone_A
2025-12-02 21:00:00,598.3953687251679,12.6,67,4.1,21,1,False,Zone_A
2025-12-02 22:00:00,600.3999035738843,11.8,69,3.9,22,1,False,Zone_A
2025-12-02 23:00:00,640.8049310650028,11.1,72,4.0,23,1,False,Zone_A
2025-12-03 00:00:00,694.2498835984373,10.6,78,4.0,0,2,False,Zone_A
2025-12-03 01:00:00,684.4444386357992,10.1,80,3.7,1,2,False,Zone_A
2025-12-03 02:00:00,719.1060139429273,10.1,80,4.0,2,2,False,Zone_A
2025-12-03 03:00:00,740.7655890650163,12.4,69,4.7,3,2,False,Zone_A
2025-12-03 04:00:00,782.7923829181369,15.0,58,3.4,4,2,False,Zone_A
2025-12-03 05:00:00,870.2578975259477,17.9,48,4.7,5,2,False,Zone_A
2025-12-03 06:00:00,927.6672462148981,20.3,39,7.3,6,2,False,Zone_A
2025-12-03 07:00:00,939.8631689326287,21.9,34,7.8,7,2,False,Zone_A
2025-12-03 08:00:00,914.2274184725507,22.7,30,8.4,8,2,False,Zone_A
2025-12-03 09:00:00,916.2400889649695,23.0,29,9.2,9,2,False,Zone_A
2025-12-03 10:00:00,879.1556488056389,22.5,30,9.8,10,2,False,Zone_A
2025-12-03 11:00:00,850.071569427591,21.8,33,9.3,11,2,False,Zone_A
2025-12-03 12:00:00,807.9347708068511,19.5,43,5.5,12,2,False,Zone_A
2025-12-03 13:00:00,765.158736149391,19.1,44,5.4,13,2,False,Zone_A
2025-12-03 14:00:00,745.3014445918669,18.0,48,5.5,14,2,False,Zone_A
2025-12-03 15:00:00,647.2567069656923,16.9,51,5.6,15,2,False,Zone_A
2025-12-03 16:00:00,630.0811837777318,15.9,54,5.4,16,2,False,Zone_A
2025-12-03 17:00:00,615.8823761300971,14.9,57,5.2,17,2,False,Zone_A
2025-12-03 18:00:00,602.0190690388166,13.9,64,5.4,18,2,False,Zone_A
2025-12-03 19:00:00,598.2374116906074,12.6,67,5.2,19,2,False,Zone_A
2025-12-03 20:00:00,606.3138818226721,11.7,70,5.0,20,2,False,Zone_A
2025-12-03 21:00:00,589.8294747697881,11.2,71,5.2,21,2,False,Zone_A
2025-12-03 22:00:00,622.0224761921262,10.8,72,5.3,22,2,False,Zone_A
2025-12-03 23:00:00,638.0488406250379,10.4,74,5.3,23,2,False,Zone_A
2025-12-04 00:00:00,645.940393375067,9.6,77,5.7,0,3,False,Zone_A
2025-12-04 01:00:00,653.4668680330208,9.4,77,5.8,1,3,False,Zone_A
2025-12-04 02:00:00,692.0826013338776,9.6,76,6.4,2,3,False,Zone_A
2025-12-04 03:00:00,761.2638797701575,11.3,69,8.3,3,3,False,Zone_A
2025-12-04 04:00:00,787.320288481069,13.7,59,5.7,4,3,False,Zone_A
2025-12-04 05:00:00,813.3407837190786,16.5,50,6.3,5,3,False,Zone_A
2025-12-04 06:00:00,893.3088279374689,19.2,44,8.7,6,3,False,Zone_A
2025-12-04 07:00:00,853.5277902882272,21.0,37,9.4,7,3,False,Zone_A
2025-12-04 08:00:00,950.7946766235252,21.9,33,10.3,8,3,False,Zone_A
2025-12-04 09:00:00,908.8368765918808,22.1,31,10.2,9,3,False,Zone_A
2025-12-04 10:00:00,870.7461072930531,21.8,31,10.2,10,3,False,Zone_A
2025-12-04 11:00:00,804.3872155492153,20.9,34,10.2,11,3,False,Zone_A
2025-12-04 12:00:00,769.0357915815335,18.5,45,4.7,12,3,False,Zone_A
2025-12-04 13:00:00,733.4254291573969,17.8,47,4.6,13,3,False,Zone_A
2025-12-04 14:00:00,715.4131698178345,16.7,51,4.7,14,3,False,Zone_A
2025-12-04 15:00:00,667.6126008075901,15.8,54,5.0,15,3,False,Zone_A
2025-12-04 16:00:00,640.7274054410991,14.9,56,5.0,16,3,False,Zone_A
2025-12-04 17:00:00,654.689512196135,14.1,58,4.8,17,3,False,Zone_A
2025-12-04 18:00:00,628.0911836797447,13.7,61,3.7,18,3,False,Zone_A
2025-12-04 19:00:00,608.866163548098,12.6,62,4.0,19,3,False,Zone_A
2025-12-04 20:00:00,586.1801970709588,11.9,63,4.0,20,3,False,Zone_A
2025-12-04 21:00:00,612.3082625994385,11.2,64,3.6,21,3,False,Zone_A
2025-12-04 22:00:00,617.9830687184458,10.5,67,2.6,22,3,False,Zone_A
2025-12-04 23:00:00,657.2092630001935,9.7,70,2.7,23,3,False,Zone_A
2025-12-05 00:00:00,670.8075308971335,8.8,80,3.8,0,4,False,Zone_A
2025-12-05 01:00:00,669.6111951038844,8.3,82,3.6,1,4,False,Zone_A
2025-12-05 02:00:00,674.5145713427835,8.3,83,3.8,2,4,False,Zone_A
2025-12-05 03:00:00,690.1820045166093,10.4,72,4.3,3,4,False,Zone_A
2025-12-05 04:00:00,791.9810050516144,13.4,59,2.8,4,4,False,Zone_A
2025-12-05 05:00:00,824.2228816110363,16.6,47,3.2,5,4,False,Zone_A
2025-12-05 06:00:00,881.9211915217455,19.3,38,4.2,6,4,False,Zone_A
2025-12-05 07:00:00,911.103431873626,21.0,31,4.9,7,4,False,Zone_A
2025-12-05 08:00:00,891.1091970070015,21.8,31,5.0,8,4,False,Zone_A
2025-12-05 09:00:00,919.9707429882732,22.0,32,5.4,9,4,False,Zone_A
2025-12-05 10:00:00,860.3660442078394,21.9,34,6.4,10,4,False,Zone_A
